janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,13,ETR,CMS,0.15987729040671184,0.01346896780029502,0.02132663736802469
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,14,D,DUK,0.16239768269440447,0.00464096214005888,0.025007566443727643
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,15,DTE,AEE,0.178698393562172,-0.00359380180667142,0.026438209542952226
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,16,XEL,JNJ,0.18776274889808064,-0.006296748924983413,0.0266129996279118
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,17,D,PEG,0.18985150276250806,-0.017142883261259033,0.021478622211871436
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,18,CMS,WEC,0.19508751612249853,0.016185800779751333,0.02267635789985451
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,19,VMC,MLM,0.19638785795518743,-0.0191962200200605,0.020309081090956384
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,20,DOW,LYB,0.1965075315142144,-0.0024208054136450503,0.027874986731378077
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,1,DTE,CMS,0.05005532787959055,-0.001968062338859371,0.014011871719056261
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,2,EQR,AVB,0.06295496862549044,-0.006831398632374166,0.01431660557529656
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,3,XEL,DUK,0.08067737607336767,0.0048041267358553,0.017307153205093167
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,4,AEE,CMS,0.09425580765173436,-0.00044969931660573405,0.01941185700064096
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,5,AEP,DTE,0.10235341162035638,0.003741213568337477,0.01988368629809013
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,6,ESS,UDR,0.11056982760129586,0.002170325131671,0.020917699634092082
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,7,ES,EVRG,0.11278818295818382,-0.010720773710958075,0.018323700579168045
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,8,LEN,DHI,0.11472343255996975,-0.007263188630290603,0.020147674940894783
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,9,XEL,WEC,0.11564095097583049,-0.013652157150920847,0.016596291255913304
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,10,JNJ,DUK,0.11912354533978942,-0.0038077759790528763,0.021492720321548753
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,11,AVB,MAA,0.12346528440048132,-0.004117805322436709,0.021836597529028254
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,12,D,CMS,0.14232001597986255,0.013400175022557725,0.019723009773414155
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,13,ES,LNT,0.14713921216696235,-0.0006038989684377897,0.02425264307096372
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,14,AEP,CMS,0.14889344617586175,0.0017731512294781053,0.024339620850773534
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,15,EVRG,LNT,0.15520588588515238,0.010116874742520284,0.022760996998513246
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,16,D,AEE,0.15676638617719618,0.013849874339163461,0.020844165836550025
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,17,PEG,AEE,0.1661620522049816,0.00011957516840186519,0.025780493661024896
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,18,DTE,AEE,0.1779811434404337,-0.0015183630222536356,0.026638504571176856
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,19,CL,MDLZ,0.18032743158164521,-0.007362069231213328,0.025824268870726506
2021-08_a_2022-07,2021-08,2022-07,2022-08,2023-01,20,EQR,UDR,0.18054561935764468,0.019117175163930012,0.018848188921936383
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,1,DUK,AEE,0.053786379136795404,-0.004945204778913268,0.013774464864764269
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,2,EQR,AVB,0.07409381622358069,-0.009941459548356322,0.013998861151689182
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,3,XEL,CMS,0.08108623092039124,-0.00782648462079894,0.016172656306895624
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,4,AEE,CMS,0.08411018369531575,-0.002815346031739234,0.018087083285858906
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,5,XEL,AEE,0.09053748829626329,-0.005011138589059705,0.01831653812462451
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,6,DUK,CMS,0.09300476955900194,-0.007760550810652503,0.01760882837708067
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,7,XEL,ETR,0.09757522940424224,0.003814209161403751,0.019342693231084663
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,8,XEL,DUK,0.1016474988786058,-6.593381014643665e-05,0.020123760843007526
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,9,XEL,WEC,0.10317007600770012,-0.011977799509406781,0.01634003959350971
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,10,DTE,CMS,0.10343008459346947,0.013130304147116472,0.015458987389812079
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,11,ES,EVRG,0.10428768274368849,-0.010491663609568873,0.017463539868449812
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,12,VMC,MLM,0.10531506314970329,-0.01203976588806032,0.016554408731935907
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,13,ETR,AEE,0.10813941736728339,-0.008825347750463456,0.018778638486210027
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,14,D,CMS,0.11347879210018164,0.009546547854215388,0.01898965696301514
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,15,ETR,CMS,0.1142941122168395,-0.011640693782202689,0.017869230914329397
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,16,EVRG,LNT,0.11680878285915242,0.002172188551379798,0.021462442437145773
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,17,CMS,WEC,0.12094071403998896,-0.004151314888607844,0.021553037831713136
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,18,AEP,DTE,0.12457025530920873,0.0060539101308676475,0.02143595098804885
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,19,D,AEE,0.13204767253830596,0.012361893885954624,0.019304431977283227
2021-09_a_2022-08,2021-09,2022-08,2022-09,2023-02,20,EQR,UDR,0.13322341727325693,0.008679748355623474,0.02133383237276696
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,1,EQR,AVB,0.05978660057678553,-0.005897122369452006,0.014257595363385046
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,2,XEL,WEC,0.07943898272992556,0.0025183252315658954,0.017610302163263016
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,3,AEE,CMS,0.09955387224090373,0.0026780765707441435,0.019733937895730892
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,4,DTE,CMS,0.11241264205432344,0.0082517288326841,0.019480678221329786
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,5,D,CMS,0.11312832640635406,0.004482215109226177,0.020749461936116553
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,6,D,AEE,0.11935305969416277,0.0018041385384820333,0.02173113697728901
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,7,MCO,SPGI,0.11935534096107858,-0.008754249036472367,0.019964395415462508
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,8,ES,EVRG,0.12623226319658443,-0.010767289505666175,0.01966013655659859
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,9,VMC,MLM,0.13221570618077294,-0.01555757955512576,0.0168449762232091
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,10,XEL,DTE,0.13698422674656285,0.007516887951855337,0.022113913560845428
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,11,XEL,ETR,0.15346459357965614,-0.015145480785761707,0.019522122025717233
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,12,EVRG,LNT,0.15841074635727637,0.00784214730961226,0.023861563652200095
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,13,XEL,AEE,0.15908076090204304,0.01309054021379529,0.021488204458481052
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,14,PNC,TFC,0.16076356454937013,0.012067059183998887,0.02223281890725025
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,15,ES,LNT,0.16668558578658121,-0.0029251421960539135,0.025602645426073545
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,16,XEL,CMS,0.17777065877180576,0.015768616784539436,0.021415175149403352
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,17,AEE,WEC,0.18345518887144863,-0.010572214982229397,0.02487328147817251
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,18,DUK,EVRG,0.18920292938094008,0.005200684493637489,0.0269562915614744
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,19,FITB,CFG,0.1900294085836549,0.011521009976691693,0.024976524716954683
2021-10_a_2022-09,2021-10,2022-09,2022-10,2023-03,20,AEP,SO,0.1942528725505781,0.00909920197339217,0.026282893445815157
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,1,EQR,AVB,0.04556442453406362,0.00419184718076294,0.012801952302482728
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,2,WM,RSG,0.050364254564669864,-0.00571617691988168,0.012955676133424776
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,3,VMC,MLM,0.06232272874780165,-0.0005481560682558158,0.01574789039546705
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,4,XEL,WEC,0.07522536759734066,-5.22457595595305e-05,0.017311843323438266
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,5,AVB,UDR,0.11159725565369172,0.011358438627325955,0.01775056201171756
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,6,MAA,UDR,0.11933201626874279,0.011641636017298654,0.018421691548928094
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,7,KEY,CFG,0.1299604423099936,-0.011460182348513133,0.01964463430345208
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,8,DTE,CMS,0.13242837075188163,0.00817472317103401,0.02145951379607672
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,9,EIX,EVRG,0.13607354946657324,0.0017803038162165373,0.023215158539019252
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,10,XEL,ETR,0.13780259431246122,-0.008773266714577217,0.02171951787924467
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,11,AVB,MAA,0.14591712277444913,-0.0002831973899726979,0.024109388178386468
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,12,ES,EVRG,0.14814912155020465,-0.01591435420394891,0.018329207395274823
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,13,AEP,CNP,0.14934124690421413,-0.00734677812326093,0.023254996413715343
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,14,XEL,CMS,0.1493538260119749,-0.006237537141887072,0.023579085782708054
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,15,ETR,WEC,0.15818849287950343,0.008721020955017686,0.023534524003856038
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,16,EVRG,LNT,0.16181717782501437,0.0012904804226444948,0.025357799134645337
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,17,D,AEE,0.16210057771763786,0.00010368847039074789,0.025412757437943273
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,18,KEY,FITB,0.16273783803382003,-0.008794875451156854,0.023889326478209648
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,19,DUK,AEE,0.16991445668372762,-0.02021621481395967,0.016328699180642645
2021-11_a_2022-10,2021-11,2022-10,2022-11,2023-04,20,ES,LNT,0.17246497365840696,-0.014623873781304414,0.021734804848886728
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,1,EQR,AVB,0.0911979289172109,0.014764717073357813,0.012019691282893291
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,2,DUK,AEE,0.0912987716741327,0.001158014072240323,0.019036643269907345
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,3,XEL,AEE,0.10973844838292734,0.010437979516279621,0.01810578603283191
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,4,CSX,NSC,0.1313128573170843,0.006517423434787508,0.02192060116766182
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,5,WM,RSG,0.1318673684170335,-0.018764256134666164,0.01310984039769125
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,6,ETN,AME,0.13914593969138878,-0.013969065784226395,0.018932883172653608
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,7,ETN,ITW,0.1427986305837976,0.004926087704486402,0.02333572000666754
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,8,ES,EVRG,0.1466118330209838,0.010205288893520828,0.021898585232197884
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,9,DUK,CMS,0.1495495626245429,-0.019970558113469667,0.013978657380298737
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,10,MAA,UDR,0.15594571780354727,0.009555296879078273,0.023013696406510124
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,11,MCO,SPGI,0.16960140123961764,-0.01919924506203524,0.01748208262953738
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,12,USB,NTRS,0.17191072342330926,0.00257593496257656,0.026043068245113665
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,13,BLK,CARR,0.1779980086568571,-0.003793663452095927,0.026357279685320638
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,14,XEL,WEC,0.17886667775167098,-0.019826895416660786,0.01783099284016099
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,15,ETN,APH,0.1821279773176343,-0.008366234226705191,0.025599545624658715
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,16,ES,LNT,0.18364238585297699,-0.015439089467161847,0.022188461521016046
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,17,ETR,WEC,0.18587123673842143,0.009265854952956119,0.025579771919897475
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,18,XEL,DUK,0.18998127711699908,0.009279965444039298,0.025892791682459945
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,19,KEY,CFG,0.19151659433231316,0.010832652970925009,0.025400795937147665
2021-12_a_2022-11,2021-12,2022-11,2022-12,2023-05,20,AEP,ED,0.19774108902231546,0.003823587814715226,0.027805305853164392
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,1,DUK,CMS,0.05460361840050609,0.006856165098979149,0.013085084857886904
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,2,WM,RSG,0.05806162758500477,-0.005313637171541695,0.014279314808119437
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,3,EQR,AVB,0.06070277245999023,0.012100981264545053,0.009787318697432794
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,4,MCO,SPGI,0.08059016708716626,-0.004973577540491932,0.017248920224254536
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,5,ETN,AME,0.08827138507024301,-0.003455065844140817,0.018468901168550052
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,6,LEN,DHI,0.10048263250450873,0.009190777021282853,0.01780792706168717
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,7,PHM,NVR,0.10566982609270781,0.0063291180402839636,0.019556618783992372
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,8,AEP,CNP,0.1061196150935757,0.000727198145127838,0.02058998610887368
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,9,CPT,UDR,0.11362384939013737,-0.014401145813551758,0.01569308206867939
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,10,XEL,WEC,0.11654071860482418,0.013636490384768704,0.01671721235509563
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,11,APH,CDW,0.12427952984290869,0.0010982762597189855,0.022268971323033165
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,12,AVB,UDR,0.1254132526020726,0.015976411979895,0.01566481049032653
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,13,ES,EVRG,0.12567582934116217,0.0026958219224468474,0.022257735547526088
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,14,DUK,AEE,0.1263703703310739,0.01228766239062798,0.018811987872395543
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,15,ES,LNT,0.12738690271902442,-0.0035434438050625334,0.022292182327012265
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,16,KEY,FITB,0.14740784494694026,-0.006764671874650157,0.023317108548742055
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,17,CSX,NSC,0.15472758667442577,0.013360368724359209,0.02096895077101055
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,18,ED,CNP,0.1557980754964774,0.012524427421825723,0.021580166232265295
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,19,TMO,DHR,0.16332382806996293,0.0028921798097347024,0.025394825248687816
2022-01_a_2022-12,2022-01,2022-12,2023-01,2023-06,20,CDNS,SNPS,0.17174803582270215,-0.007553836836130275,0.025093892694032175
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,1,EQR,AVB,0.0651217336113632,0.012378597672378325,0.010326874424953721
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,2,AVB,UDR,0.07381220885082485,-0.002906590994988175,0.01693418941390827
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,3,XEL,AEE,0.08629339755907495,0.01191178769173365,0.014237813788584505
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,4,DUK,AEE,0.08846619151790946,0.001853671853300144,0.018719372915106326
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,5,XEL,WEC,0.09081701503407658,-0.0019516797643832934,0.018959002347679752
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,6,WM,RSG,0.09694081366410501,0.008512866853137605,0.017748365473726473
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,7,EQR,UDR,0.10478315185230258,0.00947200667739015,0.01813986828151632
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,8,DUK,CMS,0.10496476295213597,-0.013392567830134258,0.015484855027811236
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,9,ETN,AME,0.10730323734406966,0.002390300733389279,0.02057854605240455
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,10,ITW,PH,0.11022295033154705,0.006879801872321467,0.01983357761040538
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,11,MCO,SPGI,0.11597282544829568,0.005146853274540399,0.020911605456523156
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,12,DTE,CMS,0.13115415167555966,0.01319276292806781,0.01870485009434968
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,13,LEN,DHI,0.13452112919736692,-0.002324283112787801,0.02307944140644147
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,14,PHM,NVR,0.1556544002071405,-0.004386332184728573,0.024562180912005044
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,15,VMC,MLM,0.1602101790707593,-0.0004946529389484721,0.025309979376266473
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,16,TRV,CB,0.16149177346323995,0.01760924675280522,0.018293200386129055
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,17,AEE,EVRG,0.1651127149120839,0.0068518597318526445,0.024765199089366186
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,18,XEL,DUK,0.1656113558276502,0.010058115838433506,0.023682801065645565
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,19,ETN,APH,0.17411352349074605,-0.002189858684950379,0.026299038594179452
2022-02_a_2023-01,2022-02,2023-01,2023-02,2023-07,20,AEE,WEC,0.17452459910884954,-0.013863467456116944,0.022475183728044613
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,1,XEL,AEP,0.04455440981087122,-0.0016744807696291609,0.013243962316896013
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,2,XEL,AEE,0.07831938504557456,0.009862555403058696,0.014683952502928664
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,3,AEP,AEE,0.0815833144631597,0.011537036172687858,0.013881557599506765
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,4,KEY,FITB,0.0831540480380113,-0.0014013492906755616,0.018183634323164204
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,5,WM,RSG,0.09853934745035531,-0.008871504678170487,0.017752154240129905
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,6,DUK,AEE,0.10031219230131683,-0.0056802979171275995,0.019205570068094435
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,7,XEL,ES,0.10074937997103461,0.002273967731182226,0.019945072246679147
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,8,AEP,ES,0.10137492148726324,0.003948448500811385,0.019744545560797768
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,9,KO,CL,0.10341545855999357,-0.008386919617868489,0.018521340445032303
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,10,AEE,ES,0.10697342722778558,-0.007588587671876472,0.01923737766449876
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,11,MA,V,0.12216970284055151,-0.004546824595024227,0.021631516428788234
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,12,MCO,SPGI,0.12604295051414738,0.003763162903673797,0.022134899173863746
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,13,AVB,UDR,0.12637962925293778,-0.0020745263670118464,0.02238744386314584
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,14,DTE,CMS,0.12915271449537613,0.01089821990864211,0.01993400551863108
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,15,NI,LNT,0.13721652236927184,-0.006487917303723853,0.02250787964813012
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,16,EQR,AVB,0.13956850153186906,0.021221162653452953,0.010302179904553736
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,17,TRV,HIG,0.14539964044990938,-0.009839454909943679,0.022009007914565976
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,18,EXC,CMS,0.15157009253209708,0.008342429221230616,0.023160437394760675
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,19,DUK,ES,0.1552529297359797,-0.013268885589004072,0.02107709991606992
2022-03_a_2023-02,2022-03,2023-02,2023-03,2023-08,20,APH,NDSN,0.16081757530838559,-0.00663911789147172,0.024474805480540797
