janela,negociacao,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2024/S1_a_2024/S2,2025/S1,AVB,ESS,2,0.1041641983811132,0.0203645026425937,1,0,1,-0.01347233188767416
2024/S1_a_2024/S2,2025/S1,AEE,ATO,3,0.1112561266576221,0.0177900663144424,4,4,0,0.06850466758067453
2024/S1_a_2024/S2,2025/S1,MAA,UDR,4,0.1130373966540219,0.0211128307090043,1,0,1,0.014047754491413933
2024/S1_a_2024/S2,2025/S1,EVRG,LNT,5,0.1279434674806907,0.0208297439841083,5,4,1,-0.08275538179089081
2024/S1_a_2024/S2,2025/S1,PPL,EVRG,6,0.1327090266994446,0.0146577003575768,4,3,1,-0.02464368166842168
2024/S1_a_2024/S2,2025/S1,EQR,AVB,7,0.1424130164307371,0.020391409803411,2,2,0,0.08328466303623394
2024/S1_a_2024/S2,2025/S1,EQR,CPT,8,0.1555119837006486,0.0248514573039384,1,0,1,0.014043470078945686
2024/S1_a_2024/S2,2025/S1,AVB,CPT,9,0.1620275265045165,0.0229473696389306,2,1,1,0.05538093248764708
2024/S1_a_2024/S2,2025/S1,ESS,CPT,10,0.1648012066855244,0.0229287488305733,0,0,0,0.0
2024/S1_a_2024/S2,2025/S1,DUK,CMS,11,0.1775482593805009,0.0252821927701177,0,0,0,0.0
2024/S1_a_2024/S2,2025/S1,EQR,ESS,12,0.1788079078572764,0.0233967317594085,2,1,1,0.05229888201666766
2024/S1_a_2024/S2,2025/S1,PPG,UPS,13,0.1901390721541247,0.0275140137214233,2,1,1,0.05997227217251333
2024/S1_a_2024/S2,2025/S1,PPL,ATO,14,0.1937344231807856,0.0274158384495649,1,0,1,-0.015583490985493054
2024/S1_a_2024/S2,2025/S1,AVB,UDR,15,0.1965501621790508,0.0206127889774188,2,1,1,0.07316508278557587
2024/S1_a_2024/S2,2025/S1,RSG,BRK.B,16,0.1973530668291232,0.0279370141545515,12,12,0,-0.043223056436009544
2024/S1_a_2024/S2,2025/S1,CB,BRK.B,17,0.200681338755885,0.0280772127597372,7,6,1,0.004702611173022175
2024/S1_a_2024/S2,2025/S1,CAG,GIS,18,0.2069454167021831,0.0259527575852806,1,0,1,0.0
2024/S1_a_2024/S2,2025/S1,PG,MMC,19,0.2106882509566503,0.0268995567640487,2,1,1,0.09464890516764313
2024/S1_a_2024/S2,2025/S1,D,DUK,20,0.21600283660905,0.027235767332219,2,1,1,-0.015637884499776322
2024/S2_a_2025/S1,2025/S2,ESS,UDR,1,0.0812134796240116,0.0170982350518417,2,1,1,0.039654324469142854
2024/S2_a_2025/S1,2025/S2,EQR,UDR,2,0.1108135185514811,0.0192152186018518,1,0,1,0.011038729887933307
2024/S2_a_2025/S1,2025/S2,MCO,SPGI,3,0.1146538945522479,0.0196844698647809,1,0,1,-0.002902041488833773
2024/S2_a_2025/S1,2025/S2,USB,RF,4,0.132833338335331,0.0213391608762891,17,16,1,0.028997030000182944
2024/S2_a_2025/S1,2025/S2,EQR,AVB,5,0.1381494891317061,0.0220879070225379,1,0,1,0.002093236193554726
2024/S2_a_2025/S1,2025/S2,AEP,DUK,6,0.1405549499272638,0.0234770579945267,21,21,0,-0.05097367019193855
2024/S2_a_2025/S1,2025/S2,AEE,NI,7,0.1488988650896772,0.0223239807249783,2,1,1,0.039162539483000636
2024/S2_a_2025/S1,2025/S2,DUK,SO,8,0.1542867414758575,0.0184529993209612,2,1,1,0.04698327023018756
2024/S2_a_2025/S1,2025/S2,SO,VICI,9,0.1578895396708048,0.0251766618225193,4,3,1,-0.08107208980667113
2024/S2_a_2025/S1,2025/S2,PPL,EVRG,10,0.1662480634466874,0.025712484810619,14,13,1,0.034926962758331515
2024/S2_a_2025/S1,2025/S2,AVB,UDR,11,0.1792881962929868,0.026828291065499,1,1,0,0.0699004200993002
2024/S2_a_2025/S1,2025/S2,PNC,KEY,12,0.1796560520938328,0.0267242735227123,3,2,1,-0.0642139912232248
2024/S2_a_2025/S1,2025/S2,EQR,ESS,13,0.1813839981601859,0.0227503484610854,2,1,1,0.08826570231580078
2024/S2_a_2025/S1,2025/S2,PNW,LNT,14,0.1833079059310876,0.026862415758432,1,0,1,-0.026147512515175664
2024/S2_a_2025/S1,2025/S2,ESS,CPT,15,0.1915879844278833,0.0215302316484764,2,1,1,0.05052214791879839
2024/S2_a_2025/S1,2025/S2,WM,VRSK,16,0.193594993622014,0.0250004223739695,35,34,1,-0.2526946389659708
2024/S2_a_2025/S1,2025/S2,CMS,PNW,17,0.1936578268112043,0.026649192240234,1,0,1,0.03788372938747242
2024/S2_a_2025/S1,2025/S2,ADP,PAYX,18,0.1989353820160886,0.0214694294173741,4,3,1,-0.06974077954058289
2024/S2_a_2025/S1,2025/S2,CMS,LNT,19,0.2066770279026286,0.0261742615254693,1,0,1,-0.027091076507895107
2024/S2_a_2025/S1,2025/S2,FITB,RF,20,0.2122279706433119,0.0271340087543552,1,0,1,-0.010603278841309072
