janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,beta,alpha,spread_media,spread_desvio,stat,direcao,metodo
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,4,ED,PGL,0.14173880394901062,0.8348823470784124,0.18338685178550773,-8.837901864012116e-16,0.021771717558462664,-3.556519432717121,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,5,8206908Q,TEG,0.1544607717596591,0.8713379113910446,0.14599541597198185,-1.1312865444599422e-15,0.021476756585510216,-4.839254923818323,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,6,GAS,ESS,0.17166781767843986,0.9046007825051972,0.11083846536050591,-8.701866631745792e-16,0.025083022127326233,-3.7633613721394386,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,7,MDP,CINF,0.1825941171272234,0.7972278398216491,0.21521908715711444,-2.8102246046243094e-15,0.020538750999802884,-4.052829612462144,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,8,D,KSE,0.18262831044103223,0.626714082782232,0.39661508656486105,5.769649141411683e-15,0.015697622116946242,-4.007829109269497,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,9,HBAN,NI,0.1954037917575988,0.9292172845623752,0.09398608400192993,1.3866817224567173e-15,0.021777833035461443,-3.7825412348681207,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,10,9876566D,CINF,0.22379086142768756,0.9604830565407909,0.058937645616422986,-4.301785102925063e-15,0.02545982580250737,-3.6183639390584954,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,11,NEE,0961514D,0.226934741039031,0.5930921477088191,0.44318870277990535,-8.521949066490332e-16,0.01777236423138716,-4.015064476004797,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,12,FNMA,FMCC,0.23388784533307216,0.7603605441105832,0.24150380164436835,1.1931606339746247e-15,0.02414495876236168,-3.5319747131758437,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,13,KRI,STR,0.26917625963869796,0.9015711219375457,0.11850283166224189,5.739809154979071e-16,0.03106645831760033,-3.525806639124587,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,14,BRK_B,SPGI,0.27472023847838045,0.9394529865761027,0.06579710011818177,-2.8018869613563734e-15,0.03183052174264817,-3.6157096594605154,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,15,ECL,GPC,0.27530929384045066,0.7494014567079839,0.26252915025296975,-1.2146629771393018e-15,0.03052740785411593,-4.132150408929632,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,16,HSY,HNZ,0.2876245450551096,0.841700275894301,0.2071468655948671,-2.0414061306546355e-15,0.022241102559905433,-3.789232753940631,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,17,SYY,1288652D,0.28962421036465,0.9305051093744167,0.07198575466454314,-7.714514139490218e-16,0.03037653216103417,-3.4384285980330564,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,18,BF_B,TEG,0.2937132565698448,0.8632531322712468,0.15292243278041276,-2.4534612374226285e-15,0.030911310207799615,-3.4157248006951137,B~A,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,19,NEE,PGL,0.2960142427630217,0.6429678765530835,0.3767632637941998,-2.1186390367155163e-15,0.02099281056362229,-3.71210745926527,A~B,ADF
2003-05_a_2004-04,2003-05,2004-04,2004-05,2004-10,20,ETR,ABKFQ,0.3018669338973723,0.9296314531193189,0.07685159471543794,1.3401664494882325e-15,0.03330606264153116,-3.504961448002995,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,1,BF_B,1958Q,0.0761930648161524,1.006672134778007,0.0067378415973136305,2.9011184988716887e-15,0.010016221460739714,-16.57664413091307,A~B,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,2,BF_B,MET,0.11432354676776413,1.0211708019088719,-0.0223635128309599,1.855658484016333e-15,0.021137954043507004,-5.34186463009261,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,3,PG,CLX,0.14038890424035344,0.8914330944235915,0.11468373042127065,1.2150774213953102e-15,0.0220539992549259,-4.603528800932473,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,4,PSA,VNO,0.1526480720941663,0.9056067632201856,0.12246794942506373,-7.524844944681616e-16,0.019441324230646637,-5.572029561878184,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,5,NEE,TRB,0.16552756464818685,0.6311104344001827,0.3661295826475343,-1.8287840377853272e-15,0.02121166506180781,-3.7625234762379223,A~B,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,6,1958Q,MET,0.17015609995974046,1.0351863225746647,-0.023537034292895227,-1.4446116260896383e-15,0.020341057156653925,-5.362945490994476,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,7,KO,STR,0.17101618241906635,0.8659206779962921,0.13188809950521987,3.769912072110105e-15,0.022875673690039074,-4.9282441873446805,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,8,AEE,ABKFQ,0.17912671501335353,1.0848374277040926,-0.07763536815725003,1.874162201093419e-15,0.025169162543353447,-4.450725886511798,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,9,NEE,SO,0.1819764462348985,0.8440285180785405,0.13015968402332453,1.0132987923166111e-16,0.012143103662479234,-4.703445577382506,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,10,SO,0961514D,0.18655389628770536,0.523762117686949,0.4583147322743756,-1.749041828476933e-16,0.013150761440397308,-3.934344137283252,A~B,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,11,ETR,NI,0.186698744187197,0.8381900306453638,0.17163766450755719,-1.860945260324072e-15,0.025517946819258983,-3.459994941041946,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,12,K,RSG,0.20108181520743074,0.8232130799888236,0.18538122907072022,-2.5112187461759493e-16,0.022761198636379605,-4.124952516551793,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,13,K,1028411Q,0.20515398056443246,0.8486720109602591,0.15362187721973666,-6.771479320828831e-16,0.021846043224119118,-3.4319677054090802,A~B,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,14,KMB,SPGI,0.20828914060439274,0.9195188772935565,0.08325585777097257,-1.2864489015497847e-16,0.026687450871501456,-3.8688722017879797,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,15,ED,TRB,0.20868674012479005,0.640494980628402,0.34625834789016496,-4.81228813411928e-15,0.020928342196251337,-3.879713605918157,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,16,UCL,NBL,0.20997211859855724,0.8783986840566385,0.1401317939891528,9.586687704699764e-16,0.024746452535419128,-3.4692766878924504,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,17,CIN,KSE,0.21109685603335038,0.7609370493240697,0.26149454487645185,2.1583264276343816e-15,0.012270953049884485,-5.059912702262959,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,18,K,BMS,0.2165255222724909,0.808230109474823,0.19629616398387884,-3.684001957109349e-15,0.02189685908340972,-4.7314363329828835,B~A,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,19,1288652D,BRK_B,0.218712582807143,0.9481518713316515,0.05952294071425259,1.5538716697829075e-15,0.02889749861926856,-3.9660425893119284,A~B,ADF
2003-06_a_2004-05,2003-06,2004-05,2004-06,2004-11,20,ETR,OKE,0.22270840005671744,0.8536707009211086,0.14760028904013237,6.802318849290642e-16,0.027750358591485995,-3.6911481214820983,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,1,MHFI,SPGI,0.03258201220489809,0.9959445794703954,0.007281486728901047,2.2671459066353395e-15,0.01104353530444325,-16.94969096295014,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,2,NEE,SO,0.07504800226053021,0.9993815919934246,-0.011417244783622722,2.011177820402317e-15,0.012375475947301992,-4.994652126669284,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,3,BF_B,1958Q,0.10496244282126099,1.0130122951282363,0.003509252026060526,-2.73590673925485e-16,0.00967985308410604,-16.686422533012802,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,4,XEL,TEG,0.10800813655953334,0.972831118103425,0.027759179739991355,4.255854927729767e-15,0.02038008991355804,-3.4619838194149155,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,5,C,NI,0.1476142663468636,0.9443854140796324,0.068173146261894,-1.468402119474463e-15,0.022898777524117866,-4.353409679038353,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,6,CIN,KSE,0.15519050368357057,0.7244849319060638,0.27679133738591366,5.762586175435337e-16,0.012506633785537636,-4.889424020950852,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,7,PG,CLX,0.15582193822797308,0.9151420791892373,0.10327638828699656,1.1930491867797316e-15,0.022087667036841556,-4.293924262476929,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,8,PNW,STR,0.1672321440981932,0.8912419206762455,0.11320417700494462,8.035899987763038e-16,0.02468993315926894,-3.636852375061838,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,9,NCC,PFG,0.17161944998406398,0.889172125806125,0.11020360905465372,3.2804446989519506e-15,0.024925591187138295,-3.653264386658031,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,10,EQR,GAS,0.17571257433837673,0.9496851525978023,0.0627712790255355,-9.313537595466591e-16,0.025578856730018036,-3.563948640687784,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,11,KO,STR,0.17893819300559244,0.9272251859223556,0.0799055434898589,1.738027711169144e-15,0.025795652285929623,-3.9126270507177656,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,12,WFC,HBAN,0.18692433252374485,0.8172786929006812,0.18728760360526006,2.9782173200262133e-16,0.018270272889446867,-3.9028871045290097,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,13,MDP,CINF,0.1885567340941634,0.9573739636639456,0.06067074508369541,-1.2291754915492804e-15,0.023753139178659573,-3.9403817163634303,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,14,K,HSH,0.21356756135378419,0.8810568747973614,0.14729826037571836,1.5996903977833108e-15,0.020043616047648094,-4.493347947572661,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,15,ETR,ABKFQ,0.21732973629605112,0.912010877457995,0.09772134104337446,3.915738985265235e-15,0.028411126489697368,-3.471867823907015,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,16,3393199Q,SIAL,0.22791691455881846,0.44238385793593465,0.5638355374978765,2.9240278628718906e-15,0.022541766636578177,-4.102089269631467,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,17,HSH,RSG,0.2340397821830038,0.9182981069759504,0.10267775794774887,-1.4494578377050655e-16,0.027006289377042546,-4.978162413510498,B~A,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,18,PBI,MDP,0.23456022800803566,0.9908563278494804,-0.0024489379341925133,5.96568649859097e-15,0.02777862760295976,-3.4759479341103376,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,19,TGNA,WFC,0.23478319524235758,0.8274698980666721,0.1752563614557923,4.4880325205779645e-15,0.022750048308080514,-3.438870132302676,A~B,ADF
2003-07_a_2004-06,2003-07,2004-06,2004-07,2004-12,20,1958Q,MET,0.23904603312041672,1.0447390056894905,-0.027558866123109975,-3.0363718594113407e-15,0.020253829574233627,-5.503606308160967,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,1,BF_B,1958Q,0.0333619548310935,1.0074421591645517,-0.002969666129233578,-1.0460866347563726e-15,0.009946698169130241,-16.7158459783235,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,2,NEE,SO,0.06241688994600736,0.7649074195232788,0.24484460832896626,3.623927187551358e-15,0.01213921069266795,-4.862064131446884,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,3,ETR,AEE,0.10697923776251628,0.9709489575572794,0.036831142787181276,-3.886222906118178e-15,0.019978172456376626,-3.561078772345755,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,4,AEE,NI,0.12289660434782945,0.8909765312620364,0.11643184407236876,1.023528318319766e-15,0.021250450060112315,-3.9692583212469352,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,5,D,KSE,0.13668393919999744,0.6384028622732612,0.38434258861913956,4.9225785024117e-15,0.013846665907758885,-4.67814380210869,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,6,XEL,TEG,0.15322522934002336,0.9170553563159968,0.10924513726257931,-1.0394518358044294e-16,0.01997143124306127,-4.114695274527994,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,7,EQR,SCG,0.15712738492459266,0.7064449872572944,0.30753842574674617,3.4094020214385287e-15,0.019946377407498266,-4.3024772657091575,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,8,NI,KSE,0.17318185327974334,0.8970668910210725,0.12640618435499068,-1.698066211767321e-15,0.021085249060147842,-3.5856453716352763,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,9,MHFI,SPGI,0.1734950484556066,1.009432480404906,0.012454798759047966,4.964156575843877e-15,0.011586993762771487,-18.387686421547873,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,10,ETR,NI,0.17699810789861203,0.8110212897551347,0.20619604473964315,-1.936034334177016e-15,0.024739672866005626,-3.4940351291934877,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,11,MHFI,ADM,0.17871930595458707,1.0422728653477111,-0.049624936141258943,4.830133637014625e-16,0.026223943774404096,-5.940193979012262,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,12,ETR,ABKFQ,0.18981581367154376,0.7671179768174554,0.2563862302087649,5.343224755964897e-16,0.024009157897315545,-3.9457105974338553,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,13,SCG,ESS,0.19482672642243415,0.9979409920071223,0.011818439860791452,1.6197755841343917e-15,0.026155556427289492,-3.6327978579794435,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,14,ETR,KSE,0.1979775379226112,0.9426666461272395,0.0786965851825277,7.882141154908482e-16,0.022506957806602026,-3.6152427139956678,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,15,AEE,ABKFQ,0.2006308569476687,1.0621890204758802,-0.06333623605526438,2.587571591257835e-15,0.027710777205096203,-3.920962855220876,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,16,WWY,PBI,0.20316843266550677,0.8819569709442207,0.14414177464439215,-1.6480840596626825e-15,0.02228208243494218,-4.269016706341795,B~A,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,17,BK,NTRS,0.21208844475324895,0.7104261850095519,0.3020861113016655,2.647727101755453e-15,0.021772896175303477,-3.898729710744977,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,18,NEE,KSE,0.21981161851340403,0.591217379751031,0.42835848129974174,-2.690632134978019e-15,0.016843112056186053,-3.7119025004967856,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,19,PG,SSP,0.22172981012670334,0.8695345940425195,0.14106723080467862,-1.4393090526415375e-15,0.023943208310213918,-4.144073142851327,A~B,ADF
2003-08_a_2004-07,2003-08,2004-07,2004-08,2005-01,20,CEG,CIN,0.2303417841318378,0.9043206224288539,0.12752531404396966,2.944081454942248e-15,0.02191665075022625,-3.63666213349174,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,1,BF_B,1958Q,0.04471632840102302,0.9911933790771261,0.019143036269627822,-1.9305544817093e-15,0.009692494153896399,-16.745436306168575,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,2,MHFI,SPGI,0.04613503987638978,1.0059215795978105,-0.0002858238005883258,-3.0134624954111393e-16,0.011726758817545264,-18.824577319657518,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,3,NEE,SO,0.07893853517214211,0.5956445468919513,0.4237335195245894,-2.1138293937109133e-15,0.01007754984207745,-5.485516043650567,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,4,WEC,ES,0.1289498079115674,0.7285837205917487,0.29438111080280543,-1.452982355243558e-15,0.020241463354866335,-3.8645541551218874,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,5,EQR,SCG,0.1347420769996006,0.7891128053819582,0.21643235232626806,-5.114956077737328e-15,0.021072058965304896,-3.794202396711063,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,6,AEE,NI,0.14140618100782376,0.7217561051067344,0.3061383803068085,-2.7385501274087196e-15,0.01974653749167745,-3.5549027958985144,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,7,BAC,SCG,0.15258754935337038,0.7229951345230423,0.2844338499534307,-3.535091091108038e-15,0.019007046369741792,-3.8016628255994225,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,8,ETR,NEE,0.1543268567556879,1.1404132189841771,-0.14934344981184822,-1.2912951131652119e-15,0.02414993430783343,-3.7985436478663526,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,9,EQR,GAS,0.1569469443819571,0.5841944868526172,0.43546393051930765,7.573307060835889e-16,0.018029977871431017,-3.62043452931991,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,10,EMR,ROH,0.16157818015892644,0.9446433637936206,0.05558154423315322,-3.621441770801106e-16,0.024764015205966307,-3.898735852293065,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,11,MAT,FITB,0.17569602609086132,0.8532224087342011,0.13313683321782233,-2.7755575615628914e-17,0.024675065884762842,-4.632220460610244,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,12,EQR,ESS,0.17757112192305158,0.6630514102051033,0.34473350641889583,-3.4505026701842166e-15,0.01808449190232179,-3.8564291337936214,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,13,EQR,RF,0.18381170415636916,0.7089330616109663,0.3039177832624263,1.335351582396369e-15,0.024256181446034482,-3.518711413406319,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,14,K,RSG,0.2019086999424644,0.9031663603750273,0.12572739675529251,4.313128337730271e-16,0.02263335707386768,-4.286609182115108,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,15,WBA,ZION,0.20892383248235546,0.6736421570988,0.34924642824906604,2.0816681711721685e-15,0.023825737249167016,-4.340984469032705,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,16,MDP,CINF,0.21050048689949108,0.7828299139440629,0.21742946807168284,6.656932500827824e-16,0.02141568505746704,-3.6514313201886432,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,17,AEE,ABKFQ,0.21607297980369822,0.9792641523936411,0.024834453456046623,7.564495766989658e-16,0.029167420628884833,-3.64899165644427,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,18,FNMA,ABKFQ,0.21691972825169614,0.7584614347930208,0.2574904650410643,-3.9342427023423204e-16,0.026326336153926624,-4.882402798464066,A~B,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,19,ETR,SO,0.21707169023329698,0.4335989182260629,0.594692911601874,-6.026924990822279e-16,0.011588147332095821,-4.347437169580594,B~A,ADF
2003-09_a_2004-08,2003-09,2004-08,2004-09,2005-02,20,IR,PH,0.2188868027819808,0.9581630515687769,0.050484721769493465,-1.396590074627677e-15,0.028917452393812323,-3.3990681098825557,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,1,BF_B,1958Q,0.03730073601229833,0.9643092072124735,0.04578182849179825,-3.702505674186435e-15,0.011213465811758843,-16.946457672798008,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,2,MHFI,SPGI,0.07349045533590015,1.0093460529116431,0.00163488276375659,1.112866412779026e-15,0.01143230747754943,-18.683775375561755,B~A,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,3,KIM,BXP,0.09096733962871895,0.8965795553459043,0.12083355157302181,-1.3146450418577251e-15,0.016400748288571347,-4.072492482192153,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,4,CIN,KSE,0.10170415517870879,0.9983666542859393,0.014435732094250503,-1.6437468670144679e-15,0.015555483476770101,-4.092501594732307,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,5,ETR,KSE,0.12152414467618655,1.0557456446190292,-0.061802535001583475,-1.1525172350870673e-15,0.021602607993997238,-3.5261132861674778,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,6,EQR,SCG,0.14988072803919295,0.8822507499750174,0.11585145938118419,3.889745668418852e-15,0.022984858697237105,-3.905445196521172,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,7,NEE,SO,0.1499005924267749,0.5812250326422859,0.42052078477507415,-5.613234744741714e-15,0.00956390835277827,-4.69188066711879,B~A,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,8,EQR,GAS,0.15835397739033397,1.067621753716495,-0.07322047587864527,6.141471810823286e-16,0.024682845631131826,-3.624891107755371,A~B,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,9,XEL,TEG,0.1645476682683693,0.9430493163447772,0.0799271312476796,2.0662484069412635e-15,0.01977203748524922,-3.616588286900225,B~A,ADF
2003-10_a_2004-09,2003-10,2004-09,2004-10,2005-03,10,9876566D,PGL,0.17905338239302182,0.6570367709338079,0.3598023227312055,-3.4756148576459763e-15,0.020839186723951974,-4.184879799620395,A~B,ADF
