janela,neg_inicio,neg_fim,ativo1,ativo2,direcao,rank,ssd,beta,sigma,stat,n_trades,n_fechados,n_forcados,retorno_total
2021-11_a_2022-10,2022-11,2023-04,DOV,NTAP,B~A,12,0.2447170858271761,0.8660128277934913,0.0264653096762728,-5.231220988287916,1,0,1,-0.08389338809852909
2021-11_a_2022-10,2022-11,2023-04,VMC,MTD,A~B,13,0.2514349523573287,0.8623275734365875,0.0276842064478288,-4.413280745190375,2,1,1,0.04203496623288537
2021-11_a_2022-10,2022-11,2023-04,DTE,PNW,B~A,14,0.2541786528647662,0.9329189238081173,0.0206054622865919,-3.82131117482289,1,0,1,-0.15652343318699963
2021-11_a_2022-10,2022-11,2023-04,MCO,TRMB,B~A,15,0.254953142331658,0.9689639840180716,0.02704659042768,-3.976902345950823,1,0,1,-0.28603361142010486
2021-11_a_2022-10,2022-11,2023-04,HBAN,AMP,A~B,16,0.2600801946634874,0.9210642048375972,0.0294800166391222,-3.742852235911487,1,0,1,-0.19057862348639898
2021-11_a_2022-10,2022-11,2023-04,EOG,PXD,B~A,17,0.2620358259222257,0.975695099799676,0.0319446577347058,-3.8785109701746254,1,0,1,-0.003929836802020425
2021-11_a_2022-10,2022-11,2023-04,VMC,AME,B~A,18,0.2667377335154697,0.7795634343588066,0.017272855470172,-5.284304306483071,1,0,1,0.006509551537612722
2021-11_a_2022-10,2022-11,2023-04,PNC,NTAP,A~B,19,0.269265236722731,0.8480989625444965,0.0276820294426722,-4.289361980415803,2,1,1,0.05368605260195408
2021-11_a_2022-10,2022-11,2023-04,EFX,ANSS,A~B,20,0.27785518749846,0.8574063778755163,0.0233981639086353,-4.598205638761021,2,1,1,0.11273671999553998
2021-12_a_2022-11,2022-12,2023-05,WM,RSG,B~A,1,0.1318673684170335,0.980426097154814,0.0130436164197696,-4.198323925964368,3,2,1,0.08364433563954159
2021-12_a_2022-11,2022-12,2023-05,ETN,AME,A~B,2,0.1391459396913887,0.9728808772490098,0.0187895357585271,-3.764269322635221,2,1,1,0.037567712135183236
2021-12_a_2022-11,2022-12,2023-05,DUK,CMS,A~B,3,0.1495495626245429,0.8803497514234855,0.0103983698668538,-4.904806869116509,3,2,1,0.03767997076712129
2021-12_a_2022-11,2022-12,2023-05,USB,NTRS,B~A,4,0.1719107234233092,1.045850059406021,0.0255852293347933,-4.141487067362984,2,1,1,0.020989510415962327
2021-12_a_2022-11,2022-12,2023-05,BLK,CARR,B~A,5,0.1779980086568571,0.9173428450766524,0.0247190201676223,-4.534545200018193,1,1,0,0.058767987406068825
2021-12_a_2022-11,2022-12,2023-05,BEN,TEL,B~A,6,0.2105038344853937,0.8569142153625704,0.0220250554245963,-4.931254117756182,1,1,0,0.059842642593229314
2021-12_a_2022-11,2022-12,2023-05,NKE,PNR,A~B,7,0.2115236364236921,1.015234694110842,0.0288696916757141,-3.864111842031269,3,2,1,0.10793534182497891
2021-12_a_2022-11,2022-12,2023-05,BAC,STT,B~A,8,0.2262495906623485,1.0892179930498516,0.0274071815784807,-4.092806532895929,1,0,1,-0.17040454693801685
2021-12_a_2022-11,2022-12,2023-05,HD,LEN,A~B,9,0.2273047728123742,0.8534540600977072,0.0238927114670188,-4.470758952925093,1,0,1,-0.22712966462886006
2021-12_a_2022-11,2022-12,2023-05,A,GS,A~B,10,0.2324198143803642,0.8638195854895593,0.0282793576069384,-4.992278891478286,3,2,1,0.10685245321315202
2021-12_a_2022-11,2022-12,2023-05,FAST,AWK,A~B,11,0.2403218913520959,0.9527764086669162,0.0306700548894789,-3.592476897001777,3,2,1,0.18474430298988592
2021-12_a_2022-11,2022-12,2023-05,APH,CDW,B~A,12,0.2528138666100972,0.8911927048524518,0.0235487953321592,-3.6612056669870654,2,1,1,0.1949633923414732
2021-12_a_2022-11,2022-12,2023-05,PPG,BEN,A~B,13,0.2625714891708526,1.0168329240335017,0.0316140598538287,-4.370953520679733,2,1,1,0.1453755633619218
2021-12_a_2022-11,2022-12,2023-05,MSFT,SPGI,A~B,14,0.2953754700241688,0.8276648837538758,0.0286717602713104,-3.826877358940127,2,1,1,0.008496457238403242
2021-12_a_2022-11,2022-12,2023-05,ITW,BWA,B~A,15,0.3009145549650611,1.0874784987561004,0.0336627567531277,-4.067472663909346,2,1,1,0.05354300928554477
2021-12_a_2022-11,2022-12,2023-05,BLK,MSCI,B~A,16,0.3041476670666725,0.8569453604959025,0.0279767314933164,-3.8401197576782375,2,1,1,0.10960125258077008
2021-12_a_2022-11,2022-12,2023-05,PPG,TEL,B~A,17,0.3122677843370525,0.7962392488172385,0.0265786317578328,-3.7373125004756393,2,1,1,0.09951658836670713
2021-12_a_2022-11,2022-12,2023-05,NKE,ANSS,A~B,18,0.3131332724090612,0.924655751780578,0.0312002487905915,-4.080392932408401,3,2,1,0.08931544589157558
2021-12_a_2022-11,2022-12,2023-05,HD,CARR,B~A,19,0.3133345729443135,1.0193121281989077,0.035208906388802,-3.711230533666902,1,0,1,0.029143753958591763
2021-12_a_2022-11,2022-12,2023-05,BAC,DOV,A~B,20,0.3247052373093311,0.9958595016417862,0.0358915674520892,-3.74818695791194,1,0,1,-0.12408519255109299
2022-01_a_2022-12,2023-01,2023-06,DUK,CMS,A~B,1,0.054603618400506,0.8960464447082863,0.0108413660641668,-4.390118916470363,3,2,1,0.028825447729763486
2022-01_a_2022-12,2023-01,2023-06,WM,RSG,B~A,2,0.0580616275850047,0.950437850218352,0.0140107885224412,-3.544434048787777,2,1,1,0.04198358566369986
2022-01_a_2022-12,2023-01,2023-06,ETN,AME,A~B,3,0.088271385070243,0.9318413833644188,0.0178337799995419,-3.665100099226557,2,1,1,0.007050829648851618
2022-01_a_2022-12,2023-01,2023-06,AEP,CNP,B~A,4,0.1061196150935757,0.9976265104177958,0.0205483022807678,-3.5750789056183376,2,1,1,0.0049857455498964025
2022-01_a_2022-12,2023-01,2023-06,CPT,UDR,B~A,5,0.1136238493901373,1.0067737030159905,0.0156438506406683,-3.928699924270081,1,0,1,-0.07939369341141096
2022-01_a_2022-12,2023-01,2023-06,ES,EVRG,A~B,6,0.1256758293411621,0.9413153378116932,0.0219550191533273,-3.56102543306462,1,0,1,-0.03985345277837407
2022-01_a_2022-12,2023-01,2023-06,HD,NVR,A~B,7,0.1922761146879565,0.8733958722862918,0.0220094010473103,-4.538772187218124,1,0,1,-0.2030080117200495
2022-01_a_2022-12,2023-01,2023-06,USB,NTRS,B~A,8,0.1976951109103879,1.0366265868330489,0.0241965192503153,-4.161024944287201,2,1,1,0.13828089988456388
2022-01_a_2022-12,2023-01,2023-06,DOV,CSCO,B~A,9,0.2054367201098443,0.888644364981055,0.0257073237523891,-4.272638267463122,4,3,1,0.3199270728627959
2022-01_a_2022-12,2023-01,2023-06,AVY,FTV,A~B,10,0.2063042352716593,0.8844118463199838,0.0276120673452862,-3.5895670628262155,1,0,1,-0.11342428332808346
2022-01_a_2022-12,2023-01,2023-06,GS,APH,B~A,11,0.2120621082971752,0.7405940926856514,0.022330396194916,-4.375781389798326,3,2,1,0.021731255690820572
2022-01_a_2022-12,2023-01,2023-06,LOW,MLM,B~A,12,0.2211192291883321,0.8517951036167907,0.0276679217489954,-3.88613336784001,1,0,1,-0.07924804128274537
2022-01_a_2022-12,2023-01,2023-06,MLM,CARR,A~B,13,0.2258007234917158,0.7620575155786222,0.0212743925209795,-4.635736699719414,3,2,1,0.055145154977504184
2022-01_a_2022-12,2023-01,2023-06,KMB,CL,B~A,14,0.2449668968132528,0.5885025768423129,0.0219644257074598,-3.7318370125434894,1,0,1,0.03097637986146946
2022-01_a_2022-12,2023-01,2023-06,ITW,CDW,B~A,15,0.2452950395124276,0.7224500568149554,0.0238245102001782,-4.155096604942239,2,1,1,0.10837352743561876
2022-01_a_2022-12,2023-01,2023-06,TROW,ANSS,A~B,16,0.248021395527985,0.8998314273775755,0.0272590807542518,-3.869686225620418,1,0,1,-0.184489682660263
2022-01_a_2022-12,2023-01,2023-06,ICE,NWSA,A~B,17,0.2493949291114177,0.9273367996442732,0.0300204040501117,-3.503209607269518,2,2,0,0.20058473837135823
2022-01_a_2022-12,2023-01,2023-06,HD,LEN,B~A,18,0.2544115533183344,1.0409091316664838,0.0270318973888961,-4.076532768946056,1,0,1,-0.3189333388997125
2022-01_a_2022-12,2023-01,2023-06,ICE,NWS,A~B,19,0.265265666521941,0.9373284130392388,0.0291666625128174,-3.732478189481291,2,2,0,0.15600211341123726
2022-01_a_2022-12,2023-01,2023-06,MCHP,MTD,A~B,20,0.2657387694372346,0.8915664249107833,0.0314718792173029,-4.124497027943968,3,2,1,-0.02814449245557243
2022-02_a_2023-01,2023-02,2023-07,XEL,AEE,B~A,1,0.0862933975590749,0.9289470058855568,0.0135741253622182,-3.6307618124916927,2,1,1,0.0008835269777767757
2022-02_a_2023-01,2023-02,2023-07,DUK,CMS,A~B,2,0.1049647629521359,0.8716623388543205,0.012462827986729,-3.833719683072403,2,1,1,0.014901974539655933
2022-02_a_2023-01,2023-02,2023-07,ETN,AME,A~B,3,0.1073032373440696,0.8867534885101525,0.0187118583735645,-3.774759863715756,1,0,1,-0.11884584348088664
2022-02_a_2023-01,2023-02,2023-07,ITW,PH,B~A,4,0.110222950331547,0.9578219357726252,0.0196007437129825,-3.797997013133685,2,1,1,-0.040200008995593485
2022-02_a_2023-01,2023-02,2023-07,TRV,CB,A~B,5,0.1614917734632399,0.9987702966693136,0.0182565571590232,-3.923394241177797,1,1,0,0.03549434597623666
2022-02_a_2023-01,2023-02,2023-07,AME,WTW,A~B,6,0.1974288311788541,0.9183804161454092,0.0248605134706178,-3.811142406504392,2,1,1,-0.1474564912039
2022-02_a_2023-01,2023-02,2023-07,ROP,BRK.B,A~B,7,0.2028157113667816,0.8391391738886079,0.0252830145781877,-3.873725967311312,1,0,1,0.027715458910541713
2022-02_a_2023-01,2023-02,2023-07,AEP,CNP,B~A,8,0.2042620400150099,0.9451394350529838,0.0209616614035674,-3.67695113735274,1,0,1,-0.06932532666808601
2022-02_a_2023-01,2023-02,2023-07,HBAN,RF,B~A,9,0.2076151652968292,0.828279348431099,0.0244743541848371,-3.7270777370586505,2,1,1,0.09347570714571483
2022-02_a_2023-01,2023-02,2023-07,EBAY,ANSS,B~A,10,0.211595752181779,0.94139987383107,0.0277904383780279,-4.661683117228783,1,0,1,-0.14990549966696426
2022-02_a_2023-01,2023-02,2023-07,EMR,TXT,B~A,11,0.2188008411438886,0.7979218745929616,0.0256110697080789,-3.817100830090741,2,1,1,0.06941071968073727
2022-02_a_2023-01,2023-02,2023-07,CPT,UDR,B~A,12,0.2250092986560048,0.9404900436424614,0.0137118468235403,-3.9448864997269006,1,0,1,-0.047065821328951755
2022-02_a_2023-01,2023-02,2023-07,AOS,CBRE,B~A,13,0.2426681818355405,1.01609686391305,0.0310537780533488,-3.493090526035878,1,0,1,-0.05998109255240007
2022-02_a_2023-01,2023-02,2023-07,ETN,GS,B~A,14,0.2471957110104199,0.9658398401357722,0.030374370371665,-3.982704814314775,1,0,1,-0.18593342704794336
2022-02_a_2023-01,2023-02,2023-07,AXP,ALK,B~A,15,0.2518703500045944,1.0761652527291974,0.0280751883189291,-4.69214413854253,2,2,0,0.1775844470912303
2022-02_a_2023-01,2023-02,2023-07,GS,APH,B~A,16,0.2520977251228373,0.7570731761822702,0.0243784361446838,-4.242163460694587,2,1,1,0.004782710673185249
2022-02_a_2023-01,2023-02,2023-07,APH,NDSN,B~A,17,0.2601836639536827,0.7934849500439151,0.0169636079857661,-5.195788970791794,2,1,1,0.1270146205214775
2022-02_a_2023-01,2023-02,2023-07,NSC,MLM,B~A,18,0.2628736213080174,0.8466237063231916,0.0257680338173303,-4.75124823309196,1,0,1,-0.1745005813597364
2022-02_a_2023-01,2023-02,2023-07,MCO,FRT,A~B,19,0.2655533799339196,0.9808528105128882,0.0323311708797342,-3.491873658668781,1,0,1,-0.09184686119993642
2022-02_a_2023-01,2023-02,2023-07,BRK.B,TDY,B~A,20,0.2656655101013712,1.0323636332098467,0.0292872509875513,-3.662449377638491,2,1,1,-0.06481319990173909
2022-03_a_2023-02,2023-03,2023-08,XEL,AEP,B~A,1,0.0445544098108712,0.9242843175678436,0.0124413328310601,-4.246342505893326,2,2,0,0.058297787451598096
2022-03_a_2023-02,2023-03,2023-08,XEL,AEE,B~A,2,0.0783193850455745,0.9410018041872024,0.0142361008920121,-3.758643154726797,2,1,1,-0.00988985270771546
2022-03_a_2023-02,2023-03,2023-08,AEP,AEE,A~B,3,0.0815833144631597,0.9469128810900552,0.0135162468100851,-4.179673634161782,1,0,1,-0.04887059442470342
2022-03_a_2023-02,2023-03,2023-08,KEY,FITB,B~A,4,0.0831540480380113,0.9446772828453184,0.0176152210133747,-3.528130703662601,1,0,1,0.0364673877293041
2022-03_a_2023-02,2023-03,2023-08,KO,CL,B~A,5,0.1034154585599935,0.8607296228312988,0.0176267314576337,-3.9929999873598376,2,2,0,0.0891063961379305
2022-03_a_2023-02,2023-03,2023-08,AEE,ES,A~B,6,0.1069734272277855,0.8325611150402312,0.0156820125402101,-4.265695309122687,1,0,1,-0.09082200412050559
2022-03_a_2023-02,2023-03,2023-08,EQR,AVB,B~A,7,0.139568501531869,1.0008489577620907,0.010281209997186,-3.545323281678027,1,0,1,-0.006514541955651756
2022-03_a_2023-02,2023-03,2023-08,TRV,HIG,A~B,8,0.1453996404499093,0.8731122813481282,0.0197784941963749,-3.957689637933349,3,2,1,0.036567533456260584
2022-03_a_2023-02,2023-03,2023-08,EXC,CMS,A~B,9,0.151570092532097,1.0384818016556787,0.0229546488436597,-3.777959334797508,2,1,1,0.025647297020947618
2022-03_a_2023-02,2023-03,2023-08,APH,NDSN,B~A,10,0.1608175753083855,0.7894545562543506,0.0197458366777831,-3.996557675377605,2,1,1,0.06201411662832081
2022-03_a_2023-02,2023-03,2023-08,CMS,NI,B~A,11,0.1666219915506417,0.904903889948554,0.0167799504544836,-3.512747509866855,1,0,1,-0.025795666649354808
2022-03_a_2023-02,2023-03,2023-08,ES,EVRG,A~B,12,0.173119875056841,0.9706357248828356,0.0231963484716633,-3.747839279534508,1,0,1,-0.08984906039873691
2022-03_a_2023-02,2023-03,2023-08,ROP,BRK.B,A~B,13,0.1993039704296961,0.833167732035184,0.0247406222585928,-3.665828209676405,1,0,1,0.03496976611005109
2022-03_a_2023-02,2023-03,2023-08,TRV,CB,B~A,14,0.2006152598345352,0.9060655334139904,0.0177734574085958,-3.907284545595108,3,2,1,0.06629916764307649
2022-03_a_2023-02,2023-03,2023-08,DTE,LNT,B~A,15,0.2102254381362627,0.923922361434518,0.017053447453235,-3.737444981529971,1,1,0,0.03699942553064511
2022-03_a_2023-02,2023-03,2023-08,HBAN,RF,B~A,16,0.2132621150036584,0.8124304398699234,0.0255861025162542,-3.6775514403800194,2,1,1,0.10360473716036271
2022-03_a_2023-02,2023-03,2023-08,FOX,TFC,B~A,17,0.2191294717817413,0.8725945917744664,0.0278632088431831,-4.241793765084391,1,0,1,-0.24223553492428435
2022-03_a_2023-02,2023-03,2023-08,AEP,EVRG,A~B,18,0.2204363498083239,0.7838145428626303,0.0249047352717579,-3.6897093399878047,1,0,1,-0.01487578362859663
2022-03_a_2023-02,2023-03,2023-08,DUK,CMS,A~B,19,0.230263126973341,0.8937118017168025,0.011514635376714,-4.571009462863027,2,2,0,0.058506649371424795
2022-03_a_2023-02,2023-03,2023-08,EFX,MCO,B~A,20,0.2594827298203768,0.8136989801949768,0.027416802333,-3.883796419691555,1,0,1,-0.048150018370871836
2022-04_a_2023-03,2023-04,2023-09,AEP,AEE,A~B,1,0.0650124350779037,0.956199081525323,0.0122015945468065,-3.775208927946222,1,0,1,-0.03993922472194103
2022-04_a_2023-03,2023-04,2023-09,XEL,CNP,B~A,2,0.0862048489227049,0.862368838982105,0.0163000394830605,-3.6202820888051086,1,0,1,-0.013949939469069833
2022-04_a_2023-03,2023-04,2023-09,EXC,CMS,A~B,3,0.1070969833344861,1.0096040987001187,0.020609802371172,-3.709849310527863,2,1,1,0.04161593431389095
2022-04_a_2023-03,2023-04,2023-09,XEL,AEP,B~A,4,0.1277850606659285,0.8963185170766115,0.0113655025290553,-4.29972034053774,2,1,1,0.011863591760724473
2022-04_a_2023-03,2023-04,2023-09,KEY,FITB,B~A,5,0.1546969430517037,0.8084072567627466,0.0186133357221777,-3.6635581914928856,1,0,1,-0.004005851498206182
2022-04_a_2023-03,2023-04,2023-09,CMS,NI,B~A,6,0.1561410662222329,0.8626528307695542,0.0157271031126211,-3.7863825738814016,1,0,1,0.010677518480777012
2022-04_a_2023-03,2023-04,2023-09,CMA,ZION,A~B,7,0.1604167823609259,0.9716490312538558,0.0237397191970548,-3.442970139996217,2,1,1,0.1099210497214051
2022-04_a_2023-03,2023-04,2023-09,CTAS,APH,B~A,8,0.1678721603132089,0.9289500065432792,0.0249738719696703,-3.5636119663293493,2,1,1,0.0956891256512242
2022-04_a_2023-03,2023-04,2023-09,BDX,AEE,A~B,9,0.1731086751432258,0.7577679510007685,0.0230338985834313,-4.089657987050544,1,0,1,-0.1205765688211432
2022-04_a_2023-03,2023-04,2023-09,TXT,VMC,A~B,10,0.1736368568424495,0.8705068679137747,0.024698176678037,-4.297191604430042,1,0,1,0.05551752029680995
2022-04_a_2023-03,2023-04,2023-09,AEP,EVRG,A~B,11,0.1840149035119793,0.7996087732506557,0.021969506075927,-3.932196101423787,1,0,1,0.008776170359599647
2022-04_a_2023-03,2023-04,2023-09,AEP,CNP,B~A,12,0.1975974649974432,0.9412188133098678,0.015825516996081,-4.532875897450653,1,0,1,-0.06524563259586257
2022-04_a_2023-03,2023-04,2023-09,EFX,MCO,A~B,13,0.2159109579295091,0.9905239419419836,0.0241806238020626,-4.515200643485317,2,1,1,0.028200905415015808
2022-04_a_2023-03,2023-04,2023-09,BAC,PRU,A~B,14,0.2164317566306408,0.9069576526663844,0.0241474708262778,-3.7895380716210574,1,0,1,-0.12595947872398494
2022-04_a_2023-03,2023-04,2023-09,ETN,ITW,A~B,15,0.2200663877252964,1.0027602378714546,0.0251591890569738,-3.902284943867548,1,0,1,-0.21362098643799132
2022-04_a_2023-03,2023-04,2023-09,CDW,HWM,A~B,16,0.2438892983557252,0.8671981561432183,0.0283769454067474,-3.947527913935621,1,0,1,-0.002393897519935892
2022-04_a_2023-03,2023-04,2023-09,CSX,KIM,B~A,17,0.2469467259101065,1.0460291230870469,0.0310652880827648,-3.671559130275462,1,0,1,-0.06012841900398697
2022-04_a_2023-03,2023-04,2023-09,PPG,TXN,A~B,18,0.249839885388269,0.8761546220395154,0.0306249096465701,-4.301862576763633,1,0,1,-0.020963279083708007
2022-04_a_2023-03,2023-04,2023-09,AME,MTD,B~A,19,0.2542819230527584,1.087523254419682,0.0292572142697484,-4.32980744326671,2,1,1,-0.17660964345348457
2022-04_a_2023-03,2023-04,2023-09,UNP,ACN,B~A,20,0.2545437036044973,0.879901994404397,0.029439850357445,-3.689148322060247,2,1,1,0.055449516210842084
2022-05_a_2023-04,2023-05,2023-10,XEL,AEE,B~A,1,0.0338400643672684,0.898643492937698,0.0097678029458411,-5.286164507976621,4,4,0,0.11159139965488912
2022-05_a_2023-04,2023-05,2023-10,DUK,CMS,B~A,2,0.0467513154865741,1.0714972371158125,0.0119242769969872,-3.380889357641476,2,1,1,0.046322879094206126
2022-05_a_2023-04,2023-05,2023-10,AME,WAB,B~A,3,0.184523623500695,0.8282726173291721,0.0217245148481437,-4.0458432200071375,4,3,1,0.21721968705160044
2022-05_a_2023-04,2023-05,2023-10,EFX,MCO,B~A,4,0.1907506494817425,0.8454359052607723,0.0227708328823465,-4.398000722198437,1,0,1,-0.11960794544242821
2022-05_a_2023-04,2023-05,2023-10,CSCO,JNPR,A~B,5,0.2036433818530554,0.886486361850505,0.0267605879305492,-3.59682105290442,1,0,1,-0.16132245390601876
2022-05_a_2023-04,2023-05,2023-10,AEP,CNP,B~A,6,0.2050387513681357,0.940439873097152,0.0174611756112278,-3.600175607874234,1,0,1,-0.05411788677219227
2022-05_a_2023-04,2023-05,2023-10,EVRG,LNT,A~B,7,0.2082392612427952,0.8288266365254218,0.0190867504601788,-3.754962177602033,1,0,1,-0.07644791987888724
2022-05_a_2023-04,2023-05,2023-10,ITW,SNA,B~A,8,0.2238186566341937,0.7989220101591613,0.0216096055438071,-3.752621271038049,1,0,1,-0.0260968874726958
2022-05_a_2023-04,2023-05,2023-10,AEP,EVRG,A~B,9,0.2274296491760878,0.8358271712010891,0.0221446783646817,-3.668741895006175,1,0,1,0.04371833846922012
2022-05_a_2023-04,2023-05,2023-10,TRV,HIG,B~A,10,0.2314889187123299,1.0339319076513604,0.020194504897087,-4.263514060314823,2,1,1,0.018107958666798395
2022-05_a_2023-04,2023-05,2023-10,UNH,KDP,A~B,11,0.2403882928930443,0.962736733044359,0.028679384108198,-4.05607389627852,1,0,1,-0.14393376306417294
2022-05_a_2023-04,2023-05,2023-10,PPL,AWK,B~A,12,0.2435261407982807,0.8929203706471457,0.0243521806425343,-4.021540774026729,1,0,1,-0.053597050047287244
2022-05_a_2023-04,2023-05,2023-10,BAC,PRU,A~B,13,0.2498195788617749,0.9983401468169602,0.0269866894046705,-3.741578525660034,1,0,1,-0.12477771762815772
2022-05_a_2023-04,2023-05,2023-10,LOW,VMC,A~B,14,0.2611174364492399,0.7061262793368805,0.0252771276747699,-5.257567252504323,1,0,1,-0.07318393027695036
2022-05_a_2023-04,2023-05,2023-10,ROP,BRK.B,A~B,15,0.2638400604652702,0.9304385969185828,0.0211572692295545,-3.865371461048508,2,1,1,0.06915335229866823
2022-05_a_2023-04,2023-05,2023-10,WHR,SEE,A~B,16,0.2719804804556247,0.8129181714822219,0.0251171146922959,-4.995634830471642,1,0,1,-0.13253513385909335
2022-05_a_2023-04,2023-05,2023-10,PTC,WAB,A~B,17,0.2765766815037977,0.8632416426310011,0.0309068088464085,-3.969685844758037,2,1,1,0.05488138931380089
2022-05_a_2023-04,2023-05,2023-10,MA,EQIX,B~A,18,0.2768827732154477,1.0450367189279068,0.0330138871366584,-4.036627416442278,2,2,0,0.16770042996273649
2022-05_a_2023-04,2023-05,2023-10,LOW,MLM,B~A,19,0.2815014658272048,0.837017193840176,0.0271416274869183,-5.3046235528696775,1,0,1,-0.09775200710061903
2022-05_a_2023-04,2023-05,2023-10,DFS,FRT,A~B,20,0.2851071572790147,0.8613244625168549,0.0316239631216447,-4.213349745828933,2,1,1,0.0458526647869733
2022-06_a_2023-05,2023-06,2023-11,XEL,AEE,B~A,1,0.0374191761816291,0.91261593828137,0.0101644619669929,-4.352713076447754,2,2,0,0.05573661271322891
2022-06_a_2023-05,2023-06,2023-11,XEL,CNP,B~A,2,0.0633989117656597,0.8901719879842702,0.0136841582633585,-3.776334625069046,1,0,1,-0.020798553147961286
2022-06_a_2023-05,2023-06,2023-11,CPB,CAG,B~A,3,0.1508717881343955,0.9092996369218144,0.0228017607458264,-3.796713803412252,2,2,0,0.11872315189731719
2022-06_a_2023-05,2023-06,2023-11,PEG,NI,B~A,4,0.1651953494559848,0.9416785134813378,0.018872854042227,-3.693293199319399,1,0,1,-0.04677609101678809
2022-06_a_2023-05,2023-06,2023-11,KO,PG,A~B,5,0.1841225198286338,0.6279666458093093,0.015554978368904,-3.601719445488585,1,0,1,-0.03937253669849575
2022-06_a_2023-05,2023-06,2023-11,KMB,PG,B~A,6,0.1866298859979451,0.8377397259162231,0.0139343926341043,-4.079668206278546,1,0,1,-0.08542670953615741
2022-06_a_2023-05,2023-06,2023-11,MA,ROP,B~A,7,0.1915185755804032,0.7713783801607124,0.0205822469747999,-3.6874659586788257,1,0,1,-0.06820444338235182
2022-06_a_2023-05,2023-06,2023-11,WEC,EVRG,A~B,8,0.194025986712802,0.9039740196629876,0.0213351996246591,-4.202733514229292,1,0,1,0.013352038429500774
2022-06_a_2023-05,2023-06,2023-11,K,UNH,A~B,9,0.2004079667210589,0.6464846504522384,0.0218431906689975,-4.767818169703034,2,1,1,-0.07487740761472181
2022-06_a_2023-05,2023-06,2023-11,ROP,BRK.B,B~A,10,0.2212871593523573,0.8595339542241218,0.020412534205746,-3.8406638526561,3,2,1,0.11096209285268356
