linha,ano,semestre,periodo,inicio_semestre,fim_semestre,dia_no_semestre,total_dias_sem,total_dias_ano
5363,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,71.0,125.0,250.0
5364,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,72.0,125.0,250.0
5365,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,73.0,125.0,250.0
5366,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,74.0,125.0,250.0
5367,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,75.0,125.0,250.0
5368,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,76.0,125.0,250.0
5369,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,77.0,125.0,250.0
5370,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,78.0,125.0,250.0
5371,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,79.0,125.0,250.0
5372,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,80.0,125.0,250.0
5373,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,81.0,125.0,250.0
5374,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,82.0,125.0,250.0
5375,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,83.0,125.0,250.0
5376,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,84.0,125.0,250.0
5377,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,85.0,125.0,250.0
5378,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,86.0,125.0,250.0
5379,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,87.0,125.0,250.0
5380,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,88.0,125.0,250.0
5381,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,89.0,125.0,250.0
5382,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,90.0,125.0,250.0
5383,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,91.0,125.0,250.0
5384,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,92.0,125.0,250.0
5385,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,93.0,125.0,250.0
5386,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,94.0,125.0,250.0
5387,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,95.0,125.0,250.0
5388,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,96.0,125.0,250.0
5389,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,97.0,125.0,250.0
5390,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,98.0,125.0,250.0
5391,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,99.0,125.0,250.0
5392,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,100.0,125.0,250.0
5393,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,101.0,125.0,250.0
5394,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,102.0,125.0,250.0
5395,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,103.0,125.0,250.0
5396,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,104.0,125.0,250.0
5397,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,105.0,125.0,250.0
5398,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,106.0,125.0,250.0
5399,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,107.0,125.0,250.0
5400,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,108.0,125.0,250.0
5401,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,109.0,125.0,250.0
5402,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,110.0,125.0,250.0
5403,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,111.0,125.0,250.0
5404,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,112.0,125.0,250.0
5405,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,113.0,125.0,250.0
5406,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,114.0,125.0,250.0
5407,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,115.0,125.0,250.0
5408,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,116.0,125.0,250.0
5409,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,117.0,125.0,250.0
5410,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,118.0,125.0,250.0
5411,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,119.0,125.0,250.0
5412,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,120.0,125.0,250.0
5413,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,121.0,125.0,250.0
5414,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,122.0,125.0,250.0
5415,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,123.0,125.0,250.0
5416,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,124.0,125.0,250.0
5417,2011.0,2.0,2011/S2,2011-07-01,2011-12-31,125.0,125.0,250.0
5418,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,1.0,125.0,249.0
5419,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,2.0,125.0,249.0
5420,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,3.0,125.0,249.0
5421,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,4.0,125.0,249.0
5422,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,5.0,125.0,249.0
5423,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,6.0,125.0,249.0
5424,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,7.0,125.0,249.0
5425,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,8.0,125.0,249.0
5426,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,9.0,125.0,249.0
5427,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,10.0,125.0,249.0
5428,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,11.0,125.0,249.0
5429,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,12.0,125.0,249.0
5430,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,13.0,125.0,249.0
5431,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,14.0,125.0,249.0
5432,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,15.0,125.0,249.0
5433,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,16.0,125.0,249.0
5434,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,17.0,125.0,249.0
5435,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,18.0,125.0,249.0
5436,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,19.0,125.0,249.0
5437,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,20.0,125.0,249.0
5438,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,21.0,125.0,249.0
5439,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,22.0,125.0,249.0
5440,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,23.0,125.0,249.0
5441,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,24.0,125.0,249.0
5442,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,25.0,125.0,249.0
5443,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,26.0,125.0,249.0
5444,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,27.0,125.0,249.0
5445,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,28.0,125.0,249.0
5446,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,29.0,125.0,249.0
5447,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,30.0,125.0,249.0
5448,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,31.0,125.0,249.0
5449,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,32.0,125.0,249.0
5450,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,33.0,125.0,249.0
5451,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,34.0,125.0,249.0
5452,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,35.0,125.0,249.0
5453,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,36.0,125.0,249.0
5454,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,37.0,125.0,249.0
5455,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,38.0,125.0,249.0
5456,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,39.0,125.0,249.0
5457,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,40.0,125.0,249.0
5458,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,41.0,125.0,249.0
5459,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,42.0,125.0,249.0
5460,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,43.0,125.0,249.0
5461,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,44.0,125.0,249.0
5462,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,45.0,125.0,249.0
5463,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,46.0,125.0,249.0
5464,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,47.0,125.0,249.0
5465,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,48.0,125.0,249.0
5466,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,49.0,125.0,249.0
5467,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,50.0,125.0,249.0
5468,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,51.0,125.0,249.0
5469,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,52.0,125.0,249.0
5470,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,53.0,125.0,249.0
5471,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,54.0,125.0,249.0
5472,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,55.0,125.0,249.0
5473,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,56.0,125.0,249.0
5474,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,57.0,125.0,249.0
5475,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,58.0,125.0,249.0
5476,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,59.0,125.0,249.0
5477,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,60.0,125.0,249.0
5478,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,61.0,125.0,249.0
5479,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,62.0,125.0,249.0
5480,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,63.0,125.0,249.0
5481,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,64.0,125.0,249.0
5482,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,65.0,125.0,249.0
5483,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,66.0,125.0,249.0
5484,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,67.0,125.0,249.0
5485,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,68.0,125.0,249.0
5486,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,69.0,125.0,249.0
5487,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,70.0,125.0,249.0
5488,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,71.0,125.0,249.0
5489,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,72.0,125.0,249.0
5490,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,73.0,125.0,249.0
5491,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,74.0,125.0,249.0
5492,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,75.0,125.0,249.0
5493,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,76.0,125.0,249.0
5494,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,77.0,125.0,249.0
5495,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,78.0,125.0,249.0
5496,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,79.0,125.0,249.0
5497,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,80.0,125.0,249.0
5498,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,81.0,125.0,249.0
5499,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,82.0,125.0,249.0
5500,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,83.0,125.0,249.0
5501,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,84.0,125.0,249.0
5502,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,85.0,125.0,249.0
5503,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,86.0,125.0,249.0
5504,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,87.0,125.0,249.0
5505,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,88.0,125.0,249.0
5506,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,89.0,125.0,249.0
5507,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,90.0,125.0,249.0
5508,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,91.0,125.0,249.0
5509,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,92.0,125.0,249.0
5510,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,93.0,125.0,249.0
5511,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,94.0,125.0,249.0
5512,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,95.0,125.0,249.0
5513,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,96.0,125.0,249.0
5514,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,97.0,125.0,249.0
5515,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,98.0,125.0,249.0
5516,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,99.0,125.0,249.0
5517,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,100.0,125.0,249.0
5518,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,101.0,125.0,249.0
5519,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,102.0,125.0,249.0
5520,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,103.0,125.0,249.0
5521,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,104.0,125.0,249.0
5522,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,105.0,125.0,249.0
5523,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,106.0,125.0,249.0
5524,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,107.0,125.0,249.0
5525,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,108.0,125.0,249.0
5526,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,109.0,125.0,249.0
5527,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,110.0,125.0,249.0
5528,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,111.0,125.0,249.0
5529,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,112.0,125.0,249.0
5530,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,113.0,125.0,249.0
5531,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,114.0,125.0,249.0
5532,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,115.0,125.0,249.0
5533,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,116.0,125.0,249.0
5534,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,117.0,125.0,249.0
5535,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,118.0,125.0,249.0
5536,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,119.0,125.0,249.0
5537,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,120.0,125.0,249.0
5538,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,121.0,125.0,249.0
5539,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,122.0,125.0,249.0
5540,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,123.0,125.0,249.0
5541,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,124.0,125.0,249.0
5542,2011.0,1.0,2011/S1,2011-01-01,2011-06-30,125.0,125.0,249.0
5543,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,1.0,124.0,252.0
5544,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,2.0,124.0,252.0
5545,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,3.0,124.0,252.0
5546,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,4.0,124.0,252.0
5547,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,5.0,124.0,252.0
5548,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,6.0,124.0,252.0
5549,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,7.0,124.0,252.0
5550,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,8.0,124.0,252.0
5551,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,9.0,124.0,252.0
5552,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,10.0,124.0,252.0
5553,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,11.0,124.0,252.0
5554,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,12.0,124.0,252.0
5555,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,13.0,124.0,252.0
5556,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,14.0,124.0,252.0
5557,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,15.0,124.0,252.0
5558,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,16.0,124.0,252.0
5559,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,17.0,124.0,252.0
5560,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,18.0,124.0,252.0
5561,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,19.0,124.0,252.0
5562,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,20.0,124.0,252.0
5563,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,21.0,124.0,252.0
5564,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,22.0,124.0,252.0
5565,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,23.0,124.0,252.0
5566,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,24.0,124.0,252.0
5567,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,25.0,124.0,252.0
5568,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,26.0,124.0,252.0
5569,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,27.0,124.0,252.0
5570,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,28.0,124.0,252.0
5571,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,29.0,124.0,252.0
5572,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,30.0,124.0,252.0
5573,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,31.0,124.0,252.0
5574,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,32.0,124.0,252.0
5575,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,33.0,124.0,252.0
5576,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,34.0,124.0,252.0
5577,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,35.0,124.0,252.0
5578,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,36.0,124.0,252.0
5579,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,37.0,124.0,252.0
5580,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,38.0,124.0,252.0
5581,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,39.0,124.0,252.0
5582,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,40.0,124.0,252.0
5583,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,41.0,124.0,252.0
5584,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,42.0,124.0,252.0
5585,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,43.0,124.0,252.0
5586,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,44.0,124.0,252.0
5587,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,45.0,124.0,252.0
5588,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,46.0,124.0,252.0
5589,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,47.0,124.0,252.0
5590,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,48.0,124.0,252.0
5591,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,49.0,124.0,252.0
5592,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,50.0,124.0,252.0
5593,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,51.0,124.0,252.0
5594,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,52.0,124.0,252.0
5595,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,53.0,124.0,252.0
5596,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,54.0,124.0,252.0
5597,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,55.0,124.0,252.0
5598,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,56.0,124.0,252.0
5599,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,57.0,124.0,252.0
5600,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,58.0,124.0,252.0
5601,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,59.0,124.0,252.0
5602,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,60.0,124.0,252.0
5603,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,61.0,124.0,252.0
5604,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,62.0,124.0,252.0
5605,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,63.0,124.0,252.0
5606,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,64.0,124.0,252.0
5607,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,65.0,124.0,252.0
5608,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,66.0,124.0,252.0
5609,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,67.0,124.0,252.0
5610,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,68.0,124.0,252.0
5611,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,69.0,124.0,252.0
5612,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,70.0,124.0,252.0
5613,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,71.0,124.0,252.0
5614,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,72.0,124.0,252.0
5615,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,73.0,124.0,252.0
5616,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,74.0,124.0,252.0
5617,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,75.0,124.0,252.0
5618,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,76.0,124.0,252.0
5619,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,77.0,124.0,252.0
5620,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,78.0,124.0,252.0
5621,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,79.0,124.0,252.0
5622,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,80.0,124.0,252.0
5623,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,81.0,124.0,252.0
5624,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,82.0,124.0,252.0
5625,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,83.0,124.0,252.0
5626,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,84.0,124.0,252.0
5627,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,85.0,124.0,252.0
5628,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,86.0,124.0,252.0
5629,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,87.0,124.0,252.0
5630,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,88.0,124.0,252.0
5631,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,89.0,124.0,252.0
5632,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,90.0,124.0,252.0
5633,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,91.0,124.0,252.0
5634,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,92.0,124.0,252.0
5635,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,93.0,124.0,252.0
5636,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,94.0,124.0,252.0
5637,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,95.0,124.0,252.0
5638,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,96.0,124.0,252.0
5639,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,97.0,124.0,252.0
5640,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,98.0,124.0,252.0
5641,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,99.0,124.0,252.0
5642,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,100.0,124.0,252.0
5643,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,101.0,124.0,252.0
5644,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,102.0,124.0,252.0
5645,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,103.0,124.0,252.0
5646,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,104.0,124.0,252.0
5647,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,105.0,124.0,252.0
5648,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,106.0,124.0,252.0
5649,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,107.0,124.0,252.0
5650,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,108.0,124.0,252.0
5651,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,109.0,124.0,252.0
5652,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,110.0,124.0,252.0
5653,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,111.0,124.0,252.0
5654,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,112.0,124.0,252.0
5655,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,113.0,124.0,252.0
5656,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,114.0,124.0,252.0
5657,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,115.0,124.0,252.0
5658,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,116.0,124.0,252.0
5659,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,117.0,124.0,252.0
5660,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,118.0,124.0,252.0
5661,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,119.0,124.0,252.0
5662,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,120.0,124.0,252.0
5663,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,121.0,124.0,252.0
5664,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,122.0,124.0,252.0
5665,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,123.0,124.0,252.0
5666,2012.0,2.0,2012/S2,2012-07-01,2012-12-31,124.0,124.0,252.0
5667,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,1.0,128.0,252.0
5668,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,2.0,128.0,252.0
5669,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,3.0,128.0,252.0
5670,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,4.0,128.0,252.0
5671,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,5.0,128.0,252.0
5672,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,6.0,128.0,252.0
5673,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,7.0,128.0,252.0
5674,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,8.0,128.0,252.0
5675,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,9.0,128.0,252.0
5676,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,10.0,128.0,252.0
5677,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,11.0,128.0,252.0
5678,2012.0,1.0,2012/S1,2012-01-01,2012-06-30,12.0,128.0,252.0
